comentario,puntuacion_estimada,puntuacion_real,confianza,categoria
mis oraciones para mexico y todos los padres que buscan a sus seres queridos,5,,0.585101306438446,seguridad
creo que como ciudadanos deberíamos demostrar indiferencia ante el mundial no participar en los eventos no gastar en absoluto nada con refente al mundial,1,,0.7354310154914856,seguridad
asta los carteles los van a cuidar verdad narco gobierno,5,,0.3153039515018463,seguridad
yo no veo gente levantando la voz pero si preocupados por los artistas,3,,0.3740997612476349,seguridad
entonces sí tiene el gobierno la capacidad para desplegar un plan estratégico para brindar seguridad a las personas pero sólo lo usarán para el mundial,2,,0.38280218839645386,seguridad
esque el gobierno es parte de los desaparecidos,1,,0.4603019952774048,seguridad
y porque no lo han hecho en contra del narco y se hubieran perdido vidas de la guardia nacional,1,,0.5386630892753601,seguridad
díganle a claudia q es la responsable,5,,0.4449842572212219,seguridad
y si hay coches bombas como ya lo han hecho ahí también sabrán que es un coche bomba o como,3,,0.2791118919849396,seguridad
el plan kukulcán decirle a sus amigos la maña que no hagan desmadre mientras está el mundial,5,,0.28694385290145874,seguridad
súper buena idea este país no es perfecto como lo quiere pintar la presidena,3,,0.366193950176239,seguridad
no puede ni con los que vivimos en méxico menos con millones de turistas me da risa,1,,0.6975866556167603,seguridad
jajajjajajjajs,4,,0.29306942224502563,seguridad
este wey ya me da risa me da risa muchisimo,5,,0.5818766951560974,seguridad
a los gobiernos no les importa ni el fútbol ni los jugadores solo les importa tener una cortina de humo,1,,0.714038074016571,seguridad
ni que regalen pasajes estadias comidas traslados y las entradas voy a méxico,1,,0.5747175216674805,seguridad
wow y proteger a méxico siempre se les olvida,5,,0.7701044678688049,seguridad
suena muy bonito ojalá así combatieran a la delincuencia organizada,5,,0.49795159697532654,seguridad
justo acabo de escuchar un episodio de pepe y chema donde dicen que las fiscalías no tienen dinero para hojas para imprimir o tinta para los archivos que necesitan o al menos esa es la excusa que dan,1,,0.3172864317893982,seguridad
que se cancele el mundial,1,,0.5203827619552612,seguridad
plan kukulcán cagarla más,3,,0.37507808208465576,seguridad
interactuemos,4,,0.3995422124862671,seguridad
ósea solo pretegen extranjeros pero a nosotros los mexicanos nooooo,1,,0.4662880003452301,seguridad
podría no haber asientos vacíos en el mundial pero sí hay casas familias que tienen una silla de su comedor vacía y un estadio lleno no significa nada a comparación de eso,2,,0.3964845836162567,seguridad
méxico ni estados unidos merecen ser sede,1,,0.24106359481811523,seguridad
osea van a cuidar el mundial en méxico y no a sus ciudadanos x estar los cuerpos policíacos muy ocupados,1,,0.35275599360466003,seguridad
nunca olviden a sus hijos,5,,0.3576916754245758,seguridad
entiendo la rabia a todos nos urge esa seguridad a diario pero el plan ese no es un regalo para los turistas es un requisito legal de la fifa si méxico no cumple nos quitan el evento y perdemos la inversión de nuestros impuestos pasó igual en brasil en rusia y en qatar es logística pura no preferencia,1,,0.5807390809059143,seguridad
es sabido que los gobiernos gastan mucho dinero para promocionar su imagen y logros desgraciadamente las personas desaparecidas no son negocio que es lo que ahorita quieren tener por el mundial,1,,0.4916318356990814,seguridad
la gente que se queja del mundial como si el mundial tuviera la culpa la culpa la tiene el gobierno y aparte casi todo el mundial se jugará en usa y canadá,1,,0.5799124836921692,seguridad
deberian cambiar la sede por inseguridad,1,,0.582370400428772,seguridad
claudia dice que méxico súper bien,5,,0.5182807445526123,seguridad
cancelen el mundial,1,,0.5776231288909912,seguridad
para que no lo quiten el mundial que burla me da risa mucho,2,,0.24781008064746857,seguridad
dios los bendiga e ilumine su camino,5,,0.6938210129737854,seguridad
en la cara del mexicano se burlan los del gobierno morena,1,,0.612706184387207,seguridad
que peligro ir a méxico este va a ser el peor mundial de todos,1,,0.8607668876647949,seguridad
están diciéndo que para extranjeros si hay seguridad pero para los mexicanos nuncaaa,1,,0.45114004611968994,seguridad
exacto,5,,0.5833422541618347,seguridad
recordar que los desaparecidos también son mexicanos me entristece,5,,0.2715761065483093,seguridad
solo la gente entenderá cuando le pase a un familiar tristemente,1,,0.41112804412841797,seguridad
haber el gobierno no destina ya dinero para la realización del mundial eso lo hace la federación de fútbol y los empresarios dos existen fiscalias especializadas en ese tema,1,,0.5803155303001404,seguridad
y eso porque no lo hicieron con carlos manzo,1,,0.34719157218933105,seguridad
esto debe de ser todos los días no solo por el evento,5,,0.3917207717895508,seguridad
cancelen el mundial en méxico,1,,0.5552861094474792,seguridad
no al mundial me enoja muchisimo,2,,0.4281340539455414,seguridad
no pueden proteger a los mexicanos ahora quieren proteger todo un evento con extranjeros el gobierno solo quiere aparentar un bien que no es,1,,0.7441836595535278,seguridad
quieren proteger a gente de fuera para un mundial pero a su gente no,2,,0.30366212129592896,seguridad
dios mío tantas personas desaparecidas que triste de verdad,1,,0.5122348666191101,seguridad
no queremos mundial queremos justicia,1,,0.5180366635322571,seguridad
buen maquillaje para el espectáculo mientras tanto que continúen los juegos del hambre,4,,0.5613957047462463,seguridad
que cancelen el mundial,1,,0.4819713234901428,seguridad
y si hacemos el plan kukulkán permanente y no nada más en el mundial,5,,0.3804824650287628,seguridad
soy peruano y ni así pienso ir,1,,0.5741850137710571,seguridad
esos mundiales funcionan x tantos corruptos y x las personas aficionadas eso ya no ayuda en nada,1,,0.8503832221031189,seguridad
oigan una pregunta en mi tierra también ay desaparecidos pero andan con esa propaganda sirve de algo pregunto,1,,0.4032050669193268,seguridad
pq no ponen los letreros tmb en inglés para q los turistas entiendan q hay mucho mas cosas que cosas culturales en méxico,1,,0.6750102043151855,seguridad
y por que no dejan el plan kukulkan de manera permanente para todos los ciudadanos mexicanos,1,,0.43879932165145874,seguridad
que triste esa seguridad la necesita culiacan guanajuato jalisco y sobretodo las madres buscadores es que méxico esta así porque quiere,1,,0.3626832067966461,seguridad
apoyo para los padres y madres que buscan a sus hij s,4,,0.4843920171260834,seguridad
no al mundial,1,,0.48240765929222107,seguridad
no entendí por que lo sacá si no a se nada los papeles ahí,1,,0.4490552842617035,seguridad
la presidenta ya abrió una carpeta de investigación,5,,0.37136682868003845,seguridad
ya no miren tv azteca,5,,0.30518004298210144,seguridad
necesitamos mundiales las 24 horas de por vida en mexico,1,,0.3120967745780945,seguridad
y los padres en casa qué hacemos por educar a nuestros hijos todo se lo queremos dejar a los gobiernos si nosotros no podemos con uno o dos hijos menos el gobierno no va a poder con millones,5,,0.4029960632324219,seguridad
donde seles puede donar para los recursos que necesiten,4,,0.44244691729545593,seguridad
me estás diciendo que se tiene que hacer todo eso para que se pueda jugar en paz un mundial allí,5,,0.23890316486358643,seguridad
manguito me da risa ifusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusiónj difusión difusión,1,,0.6107777953147888,seguridad
me da risa ifusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusiónj difusión difusión,1,,0.5100712776184082,seguridad
realidad tan triste que vivimos,1,,0.4794931411743164,seguridad
prefiero un méxico sin desaparecidos que un mundial espero que puedan encontrarlos y los familiares tengan paz,1,,0.3046427369117737,seguridad
la presidente ya pactó tregua con su socio el narco,1,,0.27184629440307617,seguridad
y porque toda esa fuerza y seguridad no la usan también para limpiar a cada estado y al país del crimen organizado,1,,0.3834682106971741,seguridad
no queremos mundial me enoja,5,,0.5188767313957214,seguridad
híjole va a pasar lo mismo que tlatelolco eh,1,,0.3870943486690521,seguridad
y si exigimos que no sea lo del mundial,3,,0.26936638355255127,seguridad
un abrazo a las familias apoyemos para que se hagan virales y los escuchen me entristece mucho,5,,0.26178494095802307,seguridad
solo durante la copa ah que fregon me enoja,1,,0.46638739109039307,seguridad
dios los cuide y proteja ojalá que pronto encuentren a sus seres queridos,5,,0.49140506982803345,seguridad
si no hay paz para la gente que no haya paz para el gobierno,1,,0.36226803064346313,seguridad
canada en crisis estados unidos en guerra méxico también en guerra pero interna,1,,0.3655281960964203,seguridad
y si lo hacen el plan de seguridad todo el año no llámame loco,1,,0.27035924792289734,seguridad
