comentario,puntuacion_estimada,puntuacion_real,confianza,categoria
pueden proteger a todos menos a los mexicanos,5,,0.343269407749176,seguridad
esto deberían de hacer todos los días sin mundial para proteger a su país,1,,0.280827134847641,seguridad
se necesitan al menos 9 palabras una coma y un punto para que tu comentario cuente así que copia y pega,1,,0.5672827363014221,seguridad
que impotencia me entristece,1,,0.36355817317962646,seguridad
a quien le importa el mundial ahorita,1,,0.2868286669254303,seguridad
difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusiónj difusión difusión,4,,0.2955895662307739,seguridad
dios nos bendiga,5,,0.47741296887397766,seguridad
manguito me da risa ifusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusiónj difusión difusión,1,,0.6107771992683411,seguridad
que triste me entristece mucho,2,,0.4566900432109833,seguridad
osea que si hay seguridad pero no para el mexicano,3,,0.417061984539032,seguridad
el gobierno protegiendo el mundial a toda costa pero no a los propios mexicanos me da risa,1,,0.333220899105072,seguridad
interactuando,4,,0.42074960470199585,seguridad
no necesitamos un mundial necesitamos justicia y seguridad,5,,0.2653874456882477,seguridad
méxico no necesita un mundial necesitamos un mejor país,1,,0.40202954411506653,seguridad
deberia existir una plataforma de fácil acceso que diera nombre del desaparecido y estatus oficial emitido por el organismo que atiende este delito,1,,0.5797997713088989,seguridad
sugar coffee gaby s gf valex beatrice manguito me da risa ifusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusión difusiónj difusión difusión,1,,0.3975783884525299,seguridad
asi nos deberían de proteger a todos los mexicanos que vistamos a nuestro país,5,,0.5716862082481384,seguridad
solo por el mundial los demás días los mexicanos pueden buscar su propia seguridad y aún así hay gente que piensa que la 4t es lo mejor,3,,0.2855073809623718,seguridad
que lo quiten que lo quiten,3,,0.25789347290992737,seguridad
proteger a los extranjeros proteger a los mexicanos,1,,0.2808122932910919,seguridad
hay que reforzar esas pegas los días de mundial,5,,0.38374584913253784,seguridad
bueno y ahora con la guerra de eeuu vs iran apoco no hay miedo en ir a ver el mundial ahi tambien,5,,0.3905143737792969,seguridad
todo sea por los extranjeros y que a los mexicanos nos cargue la chingasa,1,,0.46495476365089417,seguridad
aun asi mexico no es seguro mundial cancelado,1,,0.7612558603286743,seguridad
no están solos papás,1,,0.40165892243385315,seguridad
no queremos mundial,1,,0.3127502202987671,seguridad
sigan alzando la voz,1,,0.2785736918449402,seguridad
ya cancelen el mundial,1,,0.5328166484832764,seguridad
y porque no hacen eso a diario en méxico osea solo por qué será el mundial,1,,0.42483073472976685,seguridad
me encanta el futbol y espero con ansias que empiece el mundial pero deseo que los mexicanos se hagan muuuy presentes el día de la inauguración afuera del azteca es la oportunidad perfecta para que el mundo sepa lo que vivimos,5,,0.7022450566291809,seguridad
noalmundial me enoja muchisimo,2,,0.29922881722450256,seguridad
dijo el ciego lla beremos si la misma corrumcion esta en la misma ley,1,,0.6154372096061707,seguridad
y por qué no asen un plan para la seguridad de los mexicanos que burla de este gobierno con sus ciudadanos,1,,0.5078487992286682,seguridad
0,1,,0.8090892434120178,seguridad
estamos con ustedes,5,,0.4725283682346344,seguridad
entnsses los mexicanos no importan k rraros estos goviernos,1,,0.6049133539199829,seguridad
justicia me gusta,4,,0.43695199489593506,seguridad
si que el mundial se suspenda en mexico,1,,0.3006165623664856,seguridad
todavía se pueden hacer escuchar cerrar las vialidades los días que habrá juego en la ciudad tanto para jugadores como en general sería un foco de exposición global para ejercer algo de presión,4,,0.3571435213088989,seguridad
más gusto me dará cuando méxico haga el ridículo en el mundial me encanta el fútbol pero jamás será más importante que situaciones como esta,3,,0.373394638299942,seguridad
mi profundo respeto empatía que puedan dar con sus familiares y puedan dar fin a su pesar,5,,0.5953304171562195,seguridad
osea si hay seguridad pero solo para lo q les conviene,3,,0.5167948007583618,seguridad
y para cuándo él plan para proteger a los mexicanos,3,,0.25932547450065613,seguridad
por qué no hay empatía,3,,0.2933458685874939,seguridad
no queremos mundial primero lo primero,5,,0.286202609539032,seguridad
reforzar la seguridad porque es tu trabajo que el país sea seguro reforzar la seguridad para que no te quiten el mundial que solo beneficia a millonarios,4,,0.3596160411834717,seguridad
lamentable vivimos en un mundo capitalista no todo puede ser bonito y correcto y aun más con la corrupción son cosas que la única forma de corregir es revivir como una sociedad mejor,1,,0.6888269186019897,seguridad
paz primero y luego mundial,5,,0.46925273537635803,seguridad
si el gobierno quisiera combatir a los cárteles si podría hacerlo con este despliegue lo están demostrando lo que pasa es que no quieren combatirlos,1,,0.42957013845443726,seguridad
no queremos mundial queremos justicia,1,,0.5180367827415466,seguridad
hoooorale señor omar y porque no nos hace un plan kukulkan para los mexicanos también porfis me da risa,1,,0.6127306222915649,seguridad
yo voto porque kukulcán se quede después del mundial en jalisco hasta que jalisco sea seguro y libre,1,,0.4557553231716156,seguridad
interacturando,5,,0.3508221507072449,seguridad
pero que gobierno tan descarado no tienen un plan para proteger a su propia gente y si prometen proteger a los extranjeros por dios,1,,0.45094218850135803,seguridad
ósea que si protegen a los extranjeros y a los mexicanos ni los quieren apoyar,1,,0.42740026116371155,seguridad
y por qué no hacen ese plan para limpiar méxico no solo por un show,1,,0.486969918012619,seguridad
que se cancele,1,,0.5519417524337769,seguridad
no quieren perder el circo me da risa muchisimo,5,,0.7339218854904175,seguridad
interactuando,4,,0.4207496643066406,seguridad
interactuando,4,,0.4207496643066406,seguridad
eso está muy tarde debieron haber iniciado hace 7 años pero no eran abrazos y no balazos,2,,0.351103276014328,seguridad
ósea que siempre pudieron dar seguridad como en el salvador pero no querían,3,,0.3559131324291229,seguridad
